id_plot_year,id_plot,plot_size,date_surveyed,accepted_name,abundance
Lux_23_2017,Lux_23,1,2017-08-31,Centaurea stoebe,18
Lux_23_2017,Lux_23,1,2017-08-31,Digitaria,10
Lux_23_2017,Lux_23,1,2017-08-31,Drymocallis arguta,0.5
Lux_23_2017,Lux_23,1,2017-08-31,Elymus canadensis,1
Lux_23_2017,Lux_23,1,2017-08-31,Elymus repens,1
Lux_23_2017,Lux_23,1,2017-08-31,Eragrostis spectabilis,4
Lux_23_2017,Lux_23,1,2017-08-31,Monarda fistulosa,2
Lux_23_2017,Lux_23,1,2017-08-31,Penstemon digitalis,0.3
Lux_23_2017,Lux_23,1,2017-08-31,Poa pratensis,10
Lux_23_2017,Lux_23,1,2017-08-31,Ratibida pinnata,10
Lux_23_2017,Lux_23,1,2017-08-31,Setaria,0.1
Lux_23_2017,Lux_23,25,2017-08-31,Coreopsis lanceolata,NA
Lux_23_2017,Lux_23,25,2017-08-31,Erigeron,NA
Lux_23_2017,Lux_23,25,2017-08-31,Hieracium,NA
Lux_23_2017,Lux_23,25,2017-08-31,Hypericum perforatum,NA
Lux_23_2017,Lux_23,25,2017-08-31,Lespedeza capitata,NA
Lux_23_2017,Lux_23,25,2017-08-31,Lespedeza virginica,NA
Lux_23_2017,Lux_23,25,2017-08-31,Melilotus,NA
Lux_23_2017,Lux_23,25,2017-08-31,Panicum virgatum,NA
Lux_23_2017,Lux_23,25,2017-08-31,Pseudognaphalium obtusifolium,NA
Lux_23_2017,Lux_23,25,2017-08-31,Rudbeckia hirta,NA
Lux_23_2017,Lux_23,25,2017-08-31,Schizachyrium scoparium,NA
Lux_23_2017,Lux_23,25,2017-08-31,Solidago canadensis,NA
Lux_23_2017,Lux_23,25,2017-08-31,Solidago rigida,NA
Lux_23_2017,Lux_23,25,2017-08-31,Sorghastrum nutans,NA
Lux_23_2017,Lux_23,25,2017-08-31,Trifolium arvense,NA
Lux_23_2017,Lux_23,25,2017-08-31,Verbena stricta,NA
Lux_23_2018,Lux_23,1,2018-07-26,Bouteloua curtipendula,30
Lux_23_2018,Lux_23,1,2018-07-26,Bromus inermis,6
Lux_23_2018,Lux_23,1,2018-07-26,Centaurea stoebe,2
Lux_23_2018,Lux_23,1,2018-07-26,Digitaria,0.2
Lux_23_2018,Lux_23,1,2018-07-26,Drymocallis arguta,0.3
Lux_23_2018,Lux_23,1,2018-07-26,Elymus repens,3
Lux_23_2018,Lux_23,1,2018-07-26,Eragrostis spectabilis,3
Lux_23_2018,Lux_23,1,2018-07-26,Hieracium,0.1
Lux_23_2018,Lux_23,1,2018-07-26,Monarda fistulosa,2
Lux_23_2018,Lux_23,1,2018-07-26,Penstemon digitalis,2
Lux_23_2018,Lux_23,1,2018-07-26,Poa pratensis,15
Lux_23_2018,Lux_23,1,2018-07-26,Ratibida pinnata,3
Lux_23_2018,Lux_23,1,2018-07-26,Schizachyrium scoparium,30
Lux_23_2018,Lux_23,1,2018-07-26,Solidago rigida,1
Lux_23_2018,Lux_23,25,2018-07-26,Achillea millefolium,NA
Lux_23_2018,Lux_23,25,2018-07-26,Asclepias tuberosa,NA
Lux_23_2018,Lux_23,25,2018-07-26,Coreopsis lanceolata,NA
Lux_23_2018,Lux_23,25,2018-07-26,Fallopia convolvulus,NA
Lux_23_2018,Lux_23,25,2018-07-26,Hypericum perforatum,NA
Lux_23_2018,Lux_23,25,2018-07-26,Lespedeza virginica,NA
Lux_23_2018,Lux_23,25,2018-07-26,Panicum virgatum,NA
Lux_23_2018,Lux_23,25,2018-07-26,Plantago lanceolata,NA
Lux_23_2018,Lux_23,25,2018-07-26,Sorghastrum nutans,NA
Lux_23_2018,Lux_23,25,2018-07-26,Symphyotrichum laeve,NA
Lux_23_2018,Lux_23,25,2018-07-26,Verbena stricta,NA
Lux_23_2019,Lux_23,1,2019-07-24,Bouteloua curtipendula,10
Lux_23_2019,Lux_23,1,2019-07-24,Bromus inermis,3
Lux_23_2019,Lux_23,1,2019-07-24,Centaurea stoebe,0.5
Lux_23_2019,Lux_23,1,2019-07-24,Digitaria,1
Lux_23_2019,Lux_23,1,2019-07-24,Drymocallis arguta,1.5
Lux_23_2019,Lux_23,1,2019-07-24,Monarda fistulosa,3
Lux_23_2019,Lux_23,1,2019-07-24,Panicum virgatum,2
Lux_23_2019,Lux_23,1,2019-07-24,Penstemon digitalis,3
Lux_23_2019,Lux_23,1,2019-07-24,Poa pratensis,15
Lux_23_2019,Lux_23,1,2019-07-24,Ratibida pinnata,5
Lux_23_2019,Lux_23,1,2019-07-24,Schizachyrium scoparium,3
Lux_23_2019,Lux_23,1,2019-07-24,Solidago rigida,1
Lux_23_2019,Lux_23,1,2019-07-24,Verbena stricta,3
Lux_23_2019,Lux_23,25,2019-07-24,Achillea millefolium,NA
Lux_23_2019,Lux_23,25,2019-07-24,Erigeron,NA
Lux_23_2019,Lux_23,25,2019-07-24,Lespedeza capitata,NA
Lux_23_2019,Lux_23,25,2019-07-24,Lespedeza virginica,NA
Lux_23_2019,Lux_23,25,2019-07-24,Symphyotrichum pilosum,NA
Lux_23_2019,Lux_23,25,2019-07-24,Turritis glabra,NA
Lux_23_2019,Lux_23,25,2019-07-24,Verbascum thapsus,NA
Lux_24_2014,Lux_24,seeded,2014-09-01,Asclepias syriaca,0.49
Lux_24_2014,Lux_24,seeded,2014-09-01,Asclepias tuberosa,0.48
Lux_24_2014,Lux_24,seeded,2014-09-01,Chamaecrista fasciculata,0.5
Lux_24_2014,Lux_24,seeded,2014-09-01,Coreopsis lanceolata,0.5
Lux_24_2014,Lux_24,seeded,2014-09-01,Dalea purpurea,0.51
Lux_24_2014,Lux_24,seeded,2014-09-01,Drymocallis arguta,0.51
Lux_24_2014,Lux_24,seeded,2014-09-01,Echinacea purpurea,0.5
Lux_24_2014,Lux_24,seeded,2014-09-01,Eryngium yuccifolium,0.72
Lux_24_2014,Lux_24,seeded,2014-09-01,Lespedeza capitata,0.49
Lux_24_2014,Lux_24,seeded,2014-09-01,Lespedeza virginica,0.52
Lux_24_2014,Lux_24,seeded,2014-09-01,Monarda fistulosa,0.49
Lux_24_2014,Lux_24,seeded,2014-09-01,Penstemon digitalis,0.5
Lux_24_2014,Lux_24,seeded,2014-09-01,Ratibida pinnata,0.48
Lux_24_2014,Lux_24,seeded,2014-09-01,Rudbeckia hirta,0.54
Lux_24_2014,Lux_24,seeded,2014-09-01,Silphium terebinthinaceum,0.52
Lux_24_2014,Lux_24,seeded,2014-09-01,Solidago rigida,0.64
Lux_24_2014,Lux_24,seeded,2014-09-01,Symphyotrichum undulatum,0.59
Lux_24_2014,Lux_24,seeded,2014-09-01,Verbena stricta,0.49
Lux_24_2015,Lux_24,1,2015-09-16,Asclepias syriaca,0.2
Lux_24_2015,Lux_24,1,2015-09-16,Bromus inermis,1
Lux_24_2015,Lux_24,1,2015-09-16,Centaurea stoebe,18
Lux_24_2015,Lux_24,1,2015-09-16,Coreopsis lanceolata,0.1
Lux_24_2015,Lux_24,1,2015-09-16,Elymus repens,12
Lux_24_2015,Lux_24,1,2015-09-16,Panicum capillare,15
Lux_24_2015,Lux_24,1,2015-09-16,Phytolacca americana,0.1
Lux_24_2015,Lux_24,1,2015-09-16,Ratibida pinnata,0.1
Lux_24_2015,Lux_24,1,2015-09-16,Rudbeckia hirta,1
Lux_24_2015,Lux_24,1,2015-09-16,Verbascum thapsus,2
Lux_24_2015,Lux_24,25,2015-09-16,Asclepias tuberosa,NA
Lux_24_2015,Lux_24,25,2015-09-16,Barbarea vulgaris,NA
Lux_24_2015,Lux_24,25,2015-09-16,Brassica,NA
Lux_24_2015,Lux_24,25,2015-09-16,Drymocallis arguta,NA
Lux_24_2015,Lux_24,25,2015-09-16,Echinacea purpurea,NA
Lux_24_2015,Lux_24,25,2015-09-16,Erigeron,NA
Lux_24_2015,Lux_24,25,2015-09-16,Euthamia graminifolia,NA
Lux_24_2015,Lux_24,25,2015-09-16,Fagopyrum esculentum,NA
Lux_24_2015,Lux_24,25,2015-09-16,Gnaphalium,NA
Lux_24_2015,Lux_24,25,2015-09-16,Monarda fistulosa,NA
Lux_24_2015,Lux_24,25,2015-09-16,Oxalis stricta,NA
Lux_24_2015,Lux_24,25,2015-09-16,Penstemon digitalis,NA
Lux_24_2015,Lux_24,25,2015-09-16,Phytolacca heterotepala,NA
Lux_24_2015,Lux_24,25,2015-09-16,Potentilla anserina,NA
Lux_24_2015,Lux_24,25,2015-09-16,Potentilla recta,NA
Lux_24_2015,Lux_24,25,2015-09-16,Setaria,NA
Lux_24_2015,Lux_24,25,2015-09-16,Solanum americanum,NA
Lux_24_2015,Lux_24,25,2015-09-16,Toxicodendron radicans,NA
Lux_24_2015,Lux_24,25,2015-09-16,Verbena stricta,NA
Lux_24_2015,Lux_24,25,2015-09-16,Vitis,NA
Lux_24_2016,Lux_24,1,2016-08-30,Centaurea stoebe,7
Lux_24_2016,Lux_24,1,2016-08-30,Digitaria,12
Lux_24_2016,Lux_24,1,2016-08-30,Elymus repens,33
Lux_24_2016,Lux_24,1,2016-08-30,Monarda fistulosa,2
Lux_24_2016,Lux_24,1,2016-08-30,Oxalis stricta,0.3
Lux_24_2016,Lux_24,1,2016-08-30,Panicum capillare,4
Lux_24_2016,Lux_24,1,2016-08-30,Penstemon digitalis,0.5
Lux_24_2016,Lux_24,1,2016-08-30,Poa pratensis,15
Lux_24_2016,Lux_24,1,2016-08-30,Ratibida pinnata,5
Lux_24_2016,Lux_24,1,2016-08-30,Rudbeckia hirta,2
Lux_24_2016,Lux_24,25,2016-08-30,Achillea millefolium,NA
Lux_24_2016,Lux_24,25,2016-08-30,Asclepias tuberosa,NA
Lux_24_2016,Lux_24,25,2016-08-30,Bouteloua curtipendula,NA
Lux_24_2016,Lux_24,25,2016-08-30,Erigeron,NA
Lux_24_2016,Lux_24,25,2016-08-30,Erigeron canadensis,NA
Lux_24_2016,Lux_24,25,2016-08-30,Lespedeza virginica,NA
Lux_24_2016,Lux_24,25,2016-08-30,Phytolacca heterotepala,NA
Lux_24_2016,Lux_24,25,2016-08-30,Potentilla anserina,NA
Lux_24_2016,Lux_24,25,2016-08-30,Verbascum thapsus,NA
Lux_24_2016,Lux_24,25,2016-08-30,Verbena,NA
Lux_24_2017,Lux_24,1,2017-08-31,Bouteloua curtipendula,2
Lux_24_2017,Lux_24,1,2017-08-31,Bromus inermis,4
Lux_24_2017,Lux_24,1,2017-08-31,Centaurea stoebe,4
Lux_24_2017,Lux_24,1,2017-08-31,Elymus repens,3
Lux_24_2017,Lux_24,1,2017-08-31,Lespedeza capitata,0.3
Lux_24_2017,Lux_24,1,2017-08-31,Monarda fistulosa,2
Lux_24_2017,Lux_24,1,2017-08-31,Poa pratensis,65
Lux_24_2017,Lux_24,1,2017-08-31,Potentilla recta,0.1
Lux_24_2017,Lux_24,1,2017-08-31,Ratibida pinnata,10
Lux_24_2017,Lux_24,1,2017-08-31,Rudbeckia hirta,3
Lux_24_2017,Lux_24,25,2017-08-31,Achillea millefolium,NA
Lux_24_2017,Lux_24,25,2017-08-31,Andropogon gerardii,NA
Lux_24_2017,Lux_24,25,2017-08-31,Coreopsis lanceolata,NA
Lux_24_2017,Lux_24,25,2017-08-31,Digitaria,NA
Lux_24_2017,Lux_24,25,2017-08-31,Drymocallis arguta,NA
Lux_24_2017,Lux_24,25,2017-08-31,Elymus canadensis,NA
Lux_24_2017,Lux_24,25,2017-08-31,Hieracium,NA
Lux_24_2017,Lux_24,25,2017-08-31,Lespedeza virginica,NA
Lux_24_2017,Lux_24,25,2017-08-31,Panicum virgatum,NA
Lux_24_2017,Lux_24,25,2017-08-31,Phytolacca heterotepala,NA
Lux_24_2017,Lux_24,25,2017-08-31,Schizachyrium scoparium,NA
Lux_24_2017,Lux_24,25,2017-08-31,Setaria,NA
Lux_24_2017,Lux_24,25,2017-08-31,Solidago rigida,NA
Lux_24_2017,Lux_24,25,2017-08-31,Verbascum thapsus,NA
Lux_24_2017,Lux_24,25,2017-08-31,Verbena stricta,NA
Lux_24_2018,Lux_24,1,2018-07-26,Bouteloua curtipendula,2
Lux_24_2018,Lux_24,1,2018-07-26,Bromus inermis,3
Lux_24_2018,Lux_24,1,2018-07-26,Centaurea stoebe,7
Lux_24_2018,Lux_24,1,2018-07-26,Echinacea purpurea,1
Lux_24_2018,Lux_24,1,2018-07-26,Elymus repens,15
Lux_24_2018,Lux_24,1,2018-07-26,Monarda fistulosa,4
Lux_24_2018,Lux_24,1,2018-07-26,Poa pratensis,50
Lux_24_2018,Lux_24,1,2018-07-26,Ratibida pinnata,20
Lux_24_2018,Lux_24,1,2018-07-26,Verbena stricta,2
Lux_24_2018,Lux_24,25,2018-07-26,Achillea millefolium,NA
Lux_24_2018,Lux_24,25,2018-07-26,Andropogon gerardii,NA
Lux_24_2018,Lux_24,25,2018-07-26,Digitaria,NA
Lux_24_2018,Lux_24,25,2018-07-26,Drymocallis arguta,NA
Lux_24_2018,Lux_24,25,2018-07-26,Eragrostis spectabilis,NA
Lux_24_2018,Lux_24,25,2018-07-26,Erigeron,NA
Lux_24_2018,Lux_24,25,2018-07-26,Lespedeza capitata,NA
Lux_24_2018,Lux_24,25,2018-07-26,Panicum virgatum,NA
Lux_24_2018,Lux_24,25,2018-07-26,Penstemon digitalis,NA
Lux_24_2018,Lux_24,25,2018-07-26,Phytolacca heterotepala,NA
Lux_24_2018,Lux_24,25,2018-07-26,Schizachyrium scoparium,NA
Lux_24_2018,Lux_24,25,2018-07-26,Symphyotrichum laeve,NA
Lux_24_2018,Lux_24,25,2018-07-26,Verbascum thapsus,NA
Lux_24_2019,Lux_24,1,2019-07-24,Bouteloua curtipendula,3
Lux_24_2019,Lux_24,1,2019-07-24,Bromus inermis,1
Lux_24_2019,Lux_24,1,2019-07-24,Centaurea stoebe,0.5
Lux_24_2019,Lux_24,1,2019-07-24,Elymus repens,6
Lux_24_2019,Lux_24,1,2019-07-24,Monarda fistulosa,15
Lux_24_2019,Lux_24,1,2019-07-24,Penstemon digitalis,0.01
Lux_24_2019,Lux_24,1,2019-07-24,Poa pratensis,40
Lux_24_2019,Lux_24,1,2019-07-24,Ratibida pinnata,8
Lux_24_2019,Lux_24,1,2019-07-24,Rudbeckia hirta,0.5
Lux_24_2019,Lux_24,1,2019-07-24,Verbena stricta,1
Lux_24_2019,Lux_24,25,2019-07-24,Achillea millefolium,NA
Lux_24_2019,Lux_24,25,2019-07-24,Andropogon gerardii,NA
Lux_24_2019,Lux_24,25,2019-07-24,Asclepias tuberosa,NA
Lux_24_2019,Lux_24,25,2019-07-24,Drymocallis arguta,NA
Lux_24_2019,Lux_24,25,2019-07-24,Echinacea purpurea,NA
Lux_24_2019,Lux_24,25,2019-07-24,Panicum virgatum,NA
Lux_24_2019,Lux_24,25,2019-07-24,Phytolacca heterotepala,NA
Lux_24_2019,Lux_24,25,2019-07-24,Schizachyrium scoparium,NA
Lux_24_2019,Lux_24,25,2019-07-24,Solidago rigida,NA
Lux_25_2014,Lux_25,seeded,2014-09-01,Coreopsis lanceolata,0.74
Lux_25_2014,Lux_25,seeded,2014-09-01,Dalea purpurea,0.76
Lux_25_2014,Lux_25,seeded,2014-09-01,Drymocallis arguta,0.76
Lux_25_2014,Lux_25,seeded,2014-09-01,Echinacea purpurea,0.74
Lux_25_2014,Lux_25,seeded,2014-09-01,Eryngium yuccifolium,1.07
Lux_25_2014,Lux_25,seeded,2014-09-01,Lespedeza capitata,0.73
Lux_25_2014,Lux_25,seeded,2014-09-01,Lespedeza virginica,0.78
Lux_25_2014,Lux_25,seeded,2014-09-01,Penstemon digitalis,0.75
Lux_25_2014,Lux_25,seeded,2014-09-01,Ratibida pinnata,0.72
Lux_25_2014,Lux_25,seeded,2014-09-01,Rudbeckia hirta,0.81
Lux_25_2014,Lux_25,seeded,2014-09-01,Symphyotrichum undulatum,0.88
Lux_25_2014,Lux_25,seeded,2014-09-01,Verbena stricta,0.74
Lux_25_2015,Lux_25,1,2015-09-16,Centaurea stoebe,13
Lux_25_2015,Lux_25,1,2015-09-16,Oxalis stricta,1
Lux_25_2015,Lux_25,1,2015-09-16,Panicum capillare,30
Lux_25_2015,Lux_25,1,2015-09-16,Plantago lanceolata,2
Lux_25_2015,Lux_25,1,2015-09-16,Poa pratensis,3
Lux_25_2015,Lux_25,1,2015-09-16,Potentilla anserina,0.2
Lux_25_2015,Lux_25,25,2015-09-16,Achillea millefolium,NA
Lux_25_2015,Lux_25,25,2015-09-16,Barbarea vulgaris,NA
Lux_25_2015,Lux_25,25,2015-09-16,Digitaria,NA
Lux_25_2015,Lux_25,25,2015-09-16,Elaeagnus umbellata,NA
Lux_25_2015,Lux_25,25,2015-09-16,Erigeron,NA
Lux_25_2015,Lux_25,25,2015-09-16,Monarda fistulosa,NA
Lux_25_2015,Lux_25,25,2015-09-16,Morus alba,NA
Lux_25_2015,Lux_25,25,2015-09-16,Setaria,NA
Lux_25_2015,Lux_25,25,2015-09-16,Solidago canadensis,NA
Lux_25_2015,Lux_25,25,2015-09-16,Verbascum thapsus,NA
Lux_25_2016,Lux_25,1,2016-09-02,Bouteloua curtipendula,9
Lux_25_2016,Lux_25,1,2016-09-02,Bromus inermis,0.5
Lux_25_2016,Lux_25,1,2016-09-02,Centaurea stoebe,18
Lux_25_2016,Lux_25,1,2016-09-02,Dactylis glomerata,4
Lux_25_2016,Lux_25,1,2016-09-02,Digitaria,20
Lux_25_2016,Lux_25,1,2016-09-02,Oxalis stricta,3
Lux_25_2016,Lux_25,1,2016-09-02,Panicum capillare,4
Lux_25_2016,Lux_25,1,2016-09-02,Plantago lanceolata,5
Lux_25_2016,Lux_25,1,2016-09-02,Poa pratensis,20
Lux_25_2016,Lux_25,1,2016-09-02,Solanum carolinense,0.5
Lux_25_2016,Lux_25,1,2016-09-02,Taraxacum officinale,2
Lux_25_2016,Lux_25,1,2016-09-02,Trifolium,4
Lux_25_2016,Lux_25,25,2016-09-02,Achillea millefolium,NA
Lux_25_2016,Lux_25,25,2016-09-02,Elaeagnus umbellata,NA
Lux_25_2016,Lux_25,25,2016-09-02,Erigeron,NA
Lux_25_2016,Lux_25,25,2016-09-02,Erigeron canadensis,NA
Lux_25_2016,Lux_25,25,2016-09-02,Euthamia graminifolia,NA
Lux_25_2016,Lux_25,25,2016-09-02,Monarda fistulosa,NA
Lux_25_2016,Lux_25,25,2016-09-02,Potentilla anserina,NA
Lux_25_2016,Lux_25,25,2016-09-02,Solidago canadensis,NA
Lux_25_2016,Lux_25,25,2016-09-02,Trifolium pratense,NA
Lux_25_2016,Lux_25,25,2016-09-02,Verbascum thapsus,NA
Lux_25_2017,Lux_25,1,2017-08-31,Achillea millefolium,2
Lux_25_2017,Lux_25,1,2017-08-31,Bouteloua curtipendula,10
Lux_25_2017,Lux_25,1,2017-08-31,Bromus inermis,1
Lux_25_2017,Lux_25,1,2017-08-31,Centaurea stoebe,60
Lux_25_2017,Lux_25,1,2017-08-31,Digitaria,1
Lux_25_2017,Lux_25,1,2017-08-31,Elymus repens,0.2
Lux_25_2017,Lux_25,1,2017-08-31,Festuca rubra,25
Lux_25_2017,Lux_25,1,2017-08-31,Juncus tenuis,1
Lux_25_2017,Lux_25,1,2017-08-31,Schizachyrium scoparium,15
Lux_25_2017,Lux_25,1,2017-08-31,Solanum carolinense,0.5
Lux_25_2017,Lux_25,25,2017-08-31,Andropogon gerardii,NA
Lux_25_2017,Lux_25,25,2017-08-31,Asclepias syriaca,NA
Lux_25_2017,Lux_25,25,2017-08-31,Daucus carota,NA
Lux_25_2017,Lux_25,25,2017-08-31,Elaeagnus umbellata,NA
Lux_25_2017,Lux_25,25,2017-08-31,Elymus canadensis,NA
Lux_25_2017,Lux_25,25,2017-08-31,Eragrostis spectabilis,NA
Lux_25_2017,Lux_25,25,2017-08-31,Erigeron,NA
Lux_25_2017,Lux_25,25,2017-08-31,Euthamia graminifolia,NA
Lux_25_2017,Lux_25,25,2017-08-31,Hypericum perforatum,NA
Lux_25_2017,Lux_25,25,2017-08-31,Monarda fistulosa,NA
Lux_25_2017,Lux_25,25,2017-08-31,Panicum virgatum,NA
Lux_25_2017,Lux_25,25,2017-08-31,Plantago lanceolata,NA
Lux_25_2017,Lux_25,25,2017-08-31,Poa pratensis,NA
Lux_25_2017,Lux_25,25,2017-08-31,Solidago canadensis,NA
Lux_25_2017,Lux_25,25,2017-08-31,Sorghastrum nutans,NA
Lux_25_2017,Lux_25,25,2017-08-31,Symphyotrichum pilosum,NA
Lux_25_2018,Lux_25,1,2018-07-26,Achillea millefolium,6
Lux_25_2018,Lux_25,1,2018-07-26,Bouteloua curtipendula,6
Lux_25_2018,Lux_25,1,2018-07-26,Bromus inermis,1.5
Lux_25_2018,Lux_25,1,2018-07-26,Centaurea stoebe,7
Lux_25_2018,Lux_25,1,2018-07-26,Hypericum perforatum,1
Lux_25_2018,Lux_25,1,2018-07-26,Plantago lanceolata,1
Lux_25_2018,Lux_25,1,2018-07-26,Poa pratensis,75
Lux_25_2018,Lux_25,1,2018-07-26,Schizachyrium scoparium,6
Lux_25_2018,Lux_25,1,2018-07-26,Solanum carolinense,1
Lux_25_2018,Lux_25,25,2018-07-26,Andropogon gerardii,NA
Lux_25_2018,Lux_25,25,2018-07-26,Elaeagnus umbellata,NA
Lux_25_2018,Lux_25,25,2018-07-26,Erigeron,NA
Lux_25_2018,Lux_25,25,2018-07-26,Erigeron canadensis,NA
Lux_25_2018,Lux_25,25,2018-07-26,Euthamia graminifolia,NA
Lux_25_2018,Lux_25,25,2018-07-26,Monarda fistulosa,NA
Lux_25_2018,Lux_25,25,2018-07-26,Morus alba,NA
Lux_25_2018,Lux_25,25,2018-07-26,Panicum virgatum,NA
Lux_25_2018,Lux_25,25,2018-07-26,Rumex acetosella,NA
Lux_25_2018,Lux_25,25,2018-07-26,Solidago canadensis,NA
Lux_25_2018,Lux_25,25,2018-07-26,Sorghastrum nutans,NA
Lux_25_2019,Lux_25,1,2019-07-24,Bromus inermis,5
Lux_25_2019,Lux_25,1,2019-07-24,Elymus repens,15
Lux_25_2019,Lux_25,1,2019-07-24,Festuca rubra,0.3
Lux_25_2019,Lux_25,1,2019-07-24,Juncus tenuis,0.5
Lux_25_2019,Lux_25,1,2019-07-24,Panicum virgatum,12
Lux_25_2019,Lux_25,1,2019-07-24,Poa pratensis,75
Lux_25_2019,Lux_25,1,2019-07-24,Solanum carolinense,1
Lux_25_2019,Lux_25,25,2019-07-24,Achillea millefolium,NA
Lux_25_2019,Lux_25,25,2019-07-24,Andropogon gerardii,NA
Lux_25_2019,Lux_25,25,2019-07-24,Bouteloua curtipendula,NA
Lux_25_2019,Lux_25,25,2019-07-24,Centaurea stoebe,NA
Lux_25_2019,Lux_25,25,2019-07-24,Elaeagnus umbellata,NA
Lux_25_2019,Lux_25,25,2019-07-24,Elymus canadensis,NA
Lux_25_2019,Lux_25,25,2019-07-24,Erigeron,NA
Lux_25_2019,Lux_25,25,2019-07-24,Erigeron canadensis,NA
Lux_25_2019,Lux_25,25,2019-07-24,Euthamia graminifolia,NA
Lux_25_2019,Lux_25,25,2019-07-24,Hypericum perforatum,NA
Lux_25_2019,Lux_25,25,2019-07-24,Monarda fistulosa,NA
Lux_25_2019,Lux_25,25,2019-07-24,Plantago lanceolata,NA
Lux_25_2019,Lux_25,25,2019-07-24,Schizachyrium scoparium,NA
Lux_25_2019,Lux_25,25,2019-07-24,Solidago canadensis,NA
Lux_25_2019,Lux_25,25,2019-07-24,Sorghastrum nutans,NA
Lux_25_2019,Lux_25,25,2019-07-24,Symphyotrichum pilosum,NA
Lux_26_2014,Lux_26,seeded,2014-09-01,Asclepias syriaca,0.27
Lux_26_2014,Lux_26,seeded,2014-09-01,Asclepias tuberosa,0.26
Lux_26_2014,Lux_26,seeded,2014-09-01,Baptisia alba var. macrophylla,0.26
Lux_26_2014,Lux_26,seeded,2014-09-01,Chamaecrista fasciculata,0.27
Lux_26_2014,Lux_26,seeded,2014-09-01,Cistus lasianthus subsp. alyssoides,0.27
Lux_26_2014,Lux_26,seeded,2014-09-01,Coreopsis lanceolata,0.27
Lux_26_2014,Lux_26,seeded,2014-09-01,Dalea purpurea,0.28
Lux_26_2014,Lux_26,seeded,2014-09-01,Desmodium illinoense,0.27
Lux_26_2014,Lux_26,seeded,2014-09-01,Drymocallis arguta,0.28
Lux_26_2014,Lux_26,seeded,2014-09-01,Echinacea purpurea,0.27
Lux_26_2014,Lux_26,seeded,2014-09-01,Eryngium yuccifolium,0.39
Lux_26_2014,Lux_26,seeded,2014-09-01,Lespedeza capitata,0.27
Lux_26_2014,Lux_26,seeded,2014-09-01,Lespedeza virginica,0.28
Lux_26_2014,Lux_26,seeded,2014-09-01,Liatris cylindracea,0.42
Lux_26_2014,Lux_26,seeded,2014-09-01,Lupinus perennis,0.26
Lux_26_2014,Lux_26,seeded,2014-09-01,Monarda fistulosa,0.27
Lux_26_2014,Lux_26,seeded,2014-09-01,Monarda punctata,0.27
Lux_26_2014,Lux_26,seeded,2014-09-01,Penstemon digitalis,0.27
Lux_26_2014,Lux_26,seeded,2014-09-01,Penstemon hirsutus,0.36
Lux_26_2014,Lux_26,seeded,2014-09-01,Ratibida pinnata,0.26
Lux_26_2014,Lux_26,seeded,2014-09-01,Rudbeckia hirta,0.3
Lux_26_2014,Lux_26,seeded,2014-09-01,Silphium terebinthinaceum,0.28
Lux_26_2014,Lux_26,seeded,2014-09-01,Solidago juncea,0.28
Lux_26_2014,Lux_26,seeded,2014-09-01,Solidago nemoralis,0.34
Lux_26_2014,Lux_26,seeded,2014-09-01,Solidago rigida,0.35
Lux_26_2014,Lux_26,seeded,2014-09-01,Solidago speciosa,0.34
Lux_26_2014,Lux_26,seeded,2014-09-01,Symphyotrichum ericoides,0.3
Lux_26_2014,Lux_26,seeded,2014-09-01,Symphyotrichum laeve,0.29
Lux_26_2014,Lux_26,seeded,2014-09-01,Symphyotrichum oolentangiense,0.48
Lux_26_2014,Lux_26,seeded,2014-09-01,Symphyotrichum undulatum,0.32
Lux_26_2014,Lux_26,seeded,2014-09-01,Tradescantia ohiensis,0.28
Lux_26_2014,Lux_26,seeded,2014-09-01,Verbena stricta,0.27
Lux_26_2014,Lux_26,seeded,2014-09-01,Zizia aptera,0.28
Lux_26_2015,Lux_26,1,2015-09-16,Achillea millefolium,0.3
Lux_26_2015,Lux_26,1,2015-09-16,Bromus inermis,6
Lux_26_2015,Lux_26,1,2015-09-16,Centaurea stoebe,45
Lux_26_2015,Lux_26,1,2015-09-16,Drymocallis arguta,0.1
Lux_26_2015,Lux_26,1,2015-09-16,Oxalis stricta,1
Lux_26_2015,Lux_26,1,2015-09-16,Panicum capillare,15
Lux_26_2015,Lux_26,1,2015-09-16,Plantago lanceolata,2
Lux_26_2015,Lux_26,1,2015-09-16,Poa pratensis,8
Lux_26_2015,Lux_26,1,2015-09-16,Rudbeckia hirta,0.6
Lux_26_2015,Lux_26,1,2015-09-16,Taraxacum officinale,0.4
Lux_26_2015,Lux_26,1,2015-09-16,Verbascum thapsus,5
Lux_26_2015,Lux_26,25,2015-09-16,Acer rubrum,NA
Lux_26_2015,Lux_26,25,2015-09-16,Asclepias syriaca,NA
Lux_26_2015,Lux_26,25,2015-09-16,Asclepias tuberosa,NA
Lux_26_2015,Lux_26,25,2015-09-16,Barbarea vulgaris,NA
Lux_26_2015,Lux_26,25,2015-09-16,Bouteloua curtipendula,NA
Lux_26_2015,Lux_26,25,2015-09-16,Desmodium illinoense,NA
Lux_26_2015,Lux_26,25,2015-09-16,Dichanthelium,NA
Lux_26_2015,Lux_26,25,2015-09-16,Echinacea purpurea,NA
Lux_26_2015,Lux_26,25,2015-09-16,Erigeron,NA
